"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
           0,      -4.227020979,      -4.440208682,      -3.716830458,      -14.16300921,        -7.2837961
           1,      -4.229530681,      -4.443318187,      -3.719683568,        -14.279045,      -4.370889211
           2,      -4.899297933,      -4.844715141,      -4.395268568,      -14.58974756,      -4.052159618
           3,      -5.005394707,      -5.007719531,      -4.563024417,       -12.7026911,      -4.013794226
           4,      -5.099238029,      -5.140139979,      -4.615564532,      -11.06186515,      -3.919187101
           5,      -5.212116416,      -5.222483796,      -4.648718391,      -10.35685919,      -3.462935355
           6,      -5.282137486,      -5.288372933,      -4.738398763,         -10.02911,      -3.146835233
           7,      -5.312434838,       -5.34447532,      -4.783700671,      -9.856382405,      -2.976865401
           8,      -5.394969975,      -5.455879929,      -4.880981451,      -9.698762747,      -2.819617041
           9,      -5.428179962,      -5.509517874,      -4.918762889,      -9.701141036,      -2.821514813
          10,      -5.486831906,      -5.568320553,      -4.973826562,      -9.657872865,      -2.777703465
          11,      -5.551727834,      -5.646117771,      -5.042264943,      -9.727239935,      -2.844831803
          12,      -5.610245542,      -5.701527173,      -5.105553949,       -9.73799559,      -2.854297485
          13,      -5.561056517,      -5.604297483,      -5.030456357,       -9.77539568,      -2.888483509
          14,      -5.630643175,       -5.69193792,      -5.095997651,      -9.792488566,      -2.903535127
          15,      -5.667228849,      -5.696942098,      -5.112774739,      -9.842871996,      -2.947798839
          16,      -5.788941034,       -5.75047582,      -5.217190306,      -9.859960462,      -2.959335165
          17,      -5.877315148,      -5.792330108,      -5.287479392,      -9.912687271,      -2.992082714
          18,      -5.983270086,      -5.839987612,       -5.38324861,      -9.927826448,      -2.974946029
          19,      -6.104842423,      -5.900372547,      -5.497026372,       -9.97503373,      -2.884863398
          20,      -6.214215482,      -5.948875829,      -5.609137316,      -9.993242489,       -2.78364325
          21,      -6.311678926,      -5.984471851,       -5.70927901,      -10.03785385,      -2.734616116
          22,      -6.362595524,        -6.0053041,      -5.775296017,      -10.05325933,      -2.682053779
          23,      -6.373110459,      -6.014329951,      -5.795815158,      -10.10017935,      -2.606244538
          24,      -6.345603572,      -6.023224982,      -5.791477162,      -10.11752029,      -2.546960958
          25,      -6.301730948,      -6.003301831,       -5.75159956,      -10.15729144,      -2.471273795
          26,      -6.273693773,      -6.008270636,      -5.727713082,      -10.17421349,      -2.403640174
          27,      -6.251534959,      -5.994871032,      -5.697847041,      -10.21031376,      -2.342679741
          28,      -6.191616527,      -5.990313758,      -5.641503886,      -10.22506678,      -2.409665886
          29,      -6.132053594,      -5.951443855,      -5.576069132,      -10.25913634,      -2.544575099
          30,      -6.098055917,      -5.950956379,      -5.543622746,      -10.27264671,      -2.661982247
          31,      -6.078613378,       -5.91410155,      -5.523072166,      -10.30088524,      -2.780691917
          32,      -6.025722314,      -5.882580382,      -5.478339822,      -10.31056287,      -2.727743336
          33,      -5.963079412,      -5.857733295,      -5.410261676,      -10.33177604,      -2.756683303
          34,      -5.954952289,      -5.842254988,      -5.402545182,      -10.33385378,      -2.697304161
          35,      -5.940509848,      -5.826422904,       -5.38997474,      -10.33347914,      -2.699241981
          36,      -5.902584643,      -5.790953719,      -5.360596774,       -10.3071395,      -2.606885239
          37,      -5.820336018,      -5.732354386,      -5.278979402,      -10.24905067,      -2.500257232
          38,      -5.797504116,      -5.703268946,      -5.256300047,       -10.1658636,      -2.393431123
          39,      -5.771697381,      -5.686686675,      -5.228773563,      -10.03039382,      -2.601074575
          40,       -5.74505527,       -5.66922457,      -5.209066492,      -9.904587367,      -2.638271812
          41,      -5.703069984,      -5.642712318,      -5.163608759,       -9.73054746,      -2.731275812
          42,      -5.680836653,      -5.618225005,      -5.148482205,      -9.588418719,      -2.659402973
          43,      -5.680557629,      -5.626316519,      -5.149490759,      -9.397473002,      -2.711229429
          44,      -5.670773044,      -5.620382096,      -5.141661091,      -9.248463333,      -2.661140385
          45,      -5.643373235,      -5.608389485,      -5.110424248,      -9.049347081,      -2.720021315
          46,      -5.626760795,      -5.583322048,      -5.095166783,      -8.894675641,      -2.643185432
          47,      -5.629923396,      -5.589790927,      -5.098450774,      -8.685038084,      -2.705600201
          48,      -5.625223995,       -5.58457219,      -5.097087781,      -8.522434807,      -2.636353516
          49,      -5.616469435,      -5.587931232,       -5.08838721,      -8.305125829,      -2.704172029
          50,       -5.61610348,      -5.570737185,      -5.088796483,      -8.136805517,      -2.613463185
          51,      -5.624400617,      -5.578464104,      -5.091639151,      -7.915647243,      -2.682750198
          52,      -5.633496503,      -5.584172771,      -5.104397017,      -7.752029046,      -2.579991586
          53,      -5.641506869,      -5.589005127,       -5.10593779,      -7.553884512,       -2.60569889
          54,      -5.654492739,       -5.60482556,      -5.122788592,       -7.42662027,      -2.544999368
          55,      -5.680581902,      -5.611222689,       -5.14428813,      -7.279101186,      -2.544005791
          56,      -5.701921121,      -5.642479714,      -5.166353052,      -7.192136531,      -2.503245498
          57,      -5.740604728,      -5.677952363,      -5.203991742,      -7.090150747,       -2.52077521
          58,      -5.770251523,      -5.701938841,      -5.235951728,      -7.037247631,       -2.50718403
          59,      -5.813562518,      -5.728658964,      -5.274279858,      -6.968765433,      -2.568084546
          60,      -5.867098111,      -5.781724044,      -5.328114864,      -6.940235134,       -2.51543119
          61,      -5.924381079,      -5.827024738,      -5.383565098,      -6.888001504,      -2.546600723
          62,      -5.962405916,      -5.855464117,      -5.424948167,      -6.886783487,      -2.454112867
          63,      -6.000873525,      -5.878971216,      -5.463722887,      -6.857725615,      -2.477671212
          64,      -6.048694051,      -5.935464054,       -5.51981018,         -6.857684,      -2.426864274
          65,        -6.0792709,      -5.949022295,      -5.548449259,      -6.822367508,      -2.441766382
          66,      -6.117702598,      -5.974674951,      -5.594169223,      -6.820620182,      -2.391416658
          67,       -6.13576359,       -5.95140255,      -5.607496955,      -6.798405219,      -2.427431009
          68,      -6.177707292,         -5.984065,      -5.651564827,      -6.770150742,      -2.446335615
          69,      -6.176755078,       -5.95735508,       -5.63930361,      -6.748160238,      -2.474017705
          70,      -6.212018514,      -5.982096018,      -5.673668029,      -6.733167081,      -2.483500505
          71,      -6.211288239,      -5.960745865,      -5.663282146,      -6.720921444,       -2.52965253
          72,      -6.247857962,      -5.986274208,      -5.705287054,      -6.716835249,      -2.543786393
          73,      -6.231939871,      -5.955613499,      -5.680539352,       -6.72246131,      -2.575514158
          74,      -6.257312004,      -5.982894993,      -5.708991246,      -6.724223788,      -2.595484285
          75,      -6.232154807,      -5.949968555,       -5.67722857,      -6.734306625,       -2.63242275
          76,      -6.247148029,       -5.97669261,      -5.700763459,      -6.741067398,      -2.638779739
          77,      -6.210805257,      -5.935054806,      -5.654537787,      -6.757367797,      -2.697821807
          78,      -6.231659499,       -5.96605817,      -5.686181166,      -6.766912259,      -2.700147549
          79,      -6.187958112,      -5.918598569,      -5.633276075,      -6.784967413,      -2.736587105
          80,      -6.212188644,      -5.950005154,      -5.664437651,      -6.785302966,      -2.742105015
          81,      -6.164806059,      -5.898802819,      -5.611350875,      -6.800062858,      -2.787281781
          82,      -6.194639942,      -5.926652133,      -5.644642228,      -6.799223988,      -2.785432151
          83,      -6.133696997,      -5.862325399,      -5.571722689,      -6.815782544,      -2.838706446
          84,      -6.150156268,       -5.88311515,      -5.589984978,      -6.802941425,      -2.835544281
          85,      -6.070845134,      -5.816835838,      -5.505910376,       -6.81293332,      -2.870385807
          86,       -6.03033331,      -5.793173509,      -5.463381101,      -6.779194802,      -2.869839981
          87,       -5.94946403,      -5.731992611,      -5.383656597,      -6.777960388,       -2.89593516
          88,      -5.913865743,      -5.706660469,      -5.349021376,      -6.740309249,      -2.873275164
          89,      -5.850938801,      -5.663272035,      -5.286803232,       -6.75121998,      -2.905214083
          90,      -5.824237269,      -5.648472975,      -5.265588989,      -6.716355015,      -2.881551721
          91,      -5.776246941,      -5.610048852,      -5.218148321,       -6.73000322,      -2.905603444
          92,       -5.75411957,      -5.600462898,      -5.197040521,      -6.701838035,      -2.892840621
          93,      -5.721636245,      -5.573436393,      -5.163814467,      -6.731399795,      -2.924289805
          94,      -5.712204571,      -5.580123299,      -5.159723353,        -6.7136907,      -2.914637495
          95,      -5.683959195,      -5.563918777,      -5.130496249,      -6.723478278,      -2.950526074
          96,      -5.682490068,       -5.56679354,      -5.130923993,      -6.698491227,       -2.93170827
          97,      -5.669650297,      -5.553887157,      -5.120083528,      -6.727177357,      -2.951720176
          98,      -5.675602777,       -5.57058042,      -5.130139876,      -6.709582753,      -2.931981301
          99,      -5.675015106,      -5.566336093,      -5.123540461,      -6.746954826,      -2.972949213
         100,      -5.693386771,       -5.58618439,      -5.143115571,      -6.740066584,      -2.960562218
         101,      -5.726058399,      -5.612169629,      -5.169695014,      -6.786670886,      -3.005823864
         102,       -5.76176396,      -5.643977811,      -5.211965987,      -6.776884572,      -2.968796465
         103,       -5.81944889,      -5.670889858,      -5.261455585,      -6.805083771,      -2.990670786
         104,      -5.839758145,      -5.657552204,      -5.271147025,      -6.802551818,      -2.961801204
         105,      -5.831536499,      -5.645560398,      -5.264809497,      -6.789038683,       -2.98931363
         106,      -5.640878983,      -5.454515941,      -5.049711529,      -6.728634213,      -2.919333127
         107,      -5.509089589,      -5.290993305,      -4.919306868,      -6.718189898,      -2.907481564
         108,      -5.433693202,      -5.203863325,      -4.831855211,      -6.587423668,      -2.854649004
         109,      -5.321513561,      -5.124609414,      -4.709495338,      -6.563134765,      -2.752460968
         110,      -5.307259701,      -5.081453693,      -4.692152043,      -6.494183452,      -2.793844791
         111,      -5.349711521,      -5.106287782,      -4.723216633,      -6.442104222,      -2.782818552
         112,       -5.39787622,      -5.173642003,      -4.764587633,      -6.522718809,      -2.870171993
         113,      -5.483921231,      -5.259236318,      -4.841300816,       -6.48426986,      -2.863013423
         114,       -5.63078547,      -5.388682343,      -4.977435876,      -6.564863508,      -2.910018596
         115,      -5.749747462,      -5.489755786,      -5.108652605,      -6.570323606,       -2.93644776
         116,      -5.843398338,      -5.578957638,      -5.210816929,      -6.655936991,      -2.999436418
         117,      -5.921136843,      -5.654979027,      -5.308226396,      -6.659894726,      -3.012538658
         118,       -5.98601933,      -5.724173974,      -5.385153965,      -6.725931515,       -3.05039092
         119,      -6.040544137,       -5.78631038,      -5.456075469,      -6.740537531,      -3.066319047
         120,      -6.092678793,      -5.847646958,      -5.512917916,      -6.794092188,      -3.101476658
         121,      -6.134915073,      -5.896254593,       -5.56156715,      -6.808362334,      -3.116581013
         122,      -6.152540324,      -5.927389121,      -5.576865387,      -6.862022739,      -3.153927699
         123,      -6.191365992,      -5.976078392,      -5.619299341,      -6.885148574,      -3.169320359
         124,      -6.209224242,      -6.009819593,      -5.634180259,      -6.941169892,      -3.200783549
         125,      -6.222874453,      -6.037505432,      -5.651042578,      -6.959969943,      -3.211935483
         126,      -6.237219168,      -6.061187854,      -5.661559259,      -7.000141794,      -3.238306487
         127,      -6.260170374,      -6.092917636,      -5.688151314,      -7.013809257,      -3.247965062
         128,      -6.260133144,      -6.095180078,      -5.682963445,      -7.037345951,      -3.265714777
         129,      -6.277500888,      -6.119834345,      -5.704620852,      -7.049455234,       -3.27598984
         130,      -6.265744218,      -6.105443287,      -5.688000235,      -7.063799774,      -3.289565997
         131,      -6.266614351,      -6.108164471,      -5.692263172,      -7.070219322,      -3.295483358
         132,      -6.246722068,      -6.083636763,      -5.667814149,      -7.044411547,      -3.276853527
         133,      -6.254963747,      -6.095085246,      -5.678975608,      -7.011156275,      -3.253876026
         134,      -6.240534656,      -6.079598344,      -5.660614268,      -6.974706954,      -3.230274805
         135,      -6.256333034,      -6.099197497,      -5.677961263,      -6.957782586,       -3.22583483
         136,      -6.248911877,      -6.086494996,      -5.666723944,      -6.956615872,      -3.227579035
         137,      -6.274785539,      -6.113558555,      -5.696838329,      -6.962073135,      -3.234384992
         138,      -6.275826247,      -6.108456523,      -5.694968073,       -6.98988838,      -3.252036932
         139,      -6.287713718,      -6.128554002,      -5.711020694,      -6.998958785,      -3.256724607
         140,      -6.289739346,      -6.128559969,      -5.709565847,      -7.022111153,      -3.271275132
         141,      -6.307522064,      -6.152805831,      -5.731802424,      -7.030003603,      -3.276754853
         142,      -6.306817938,      -6.146148786,      -5.726828962,      -7.050305874,      -3.293256468
         143,      -6.330771882,      -6.174487871,      -5.754235072,      -7.059867093,       -3.30034799
         144,      -6.330121132,      -6.165598174,      -5.750624388,      -7.077897615,      -3.313412251
         145,       -6.33948852,      -6.178315003,      -5.764730436,      -7.082184014,      -3.316552846
         146,      -6.319296368,      -6.153784765,      -5.741057459,      -7.069699963,      -3.306895749
         147,      -6.327205509,      -6.167745068,      -5.752412277,      -7.032534622,      -3.277669036
         148,      -6.307417456,      -6.143518756,      -5.729285221,      -6.979621588,      -3.239795439
         149,      -6.316858246,      -6.157300624,      -5.741845409,      -6.953146856,      -3.224151624
         150,       -6.30419447,       -6.13729546,      -5.725558103,      -6.942325225,      -3.217461312
         151,      -6.316298743,      -6.153518898,       -5.73917834,      -6.939704345,      -3.217379381
         152,      -6.305914564,       -6.14060325,      -5.724746724,       -6.96359273,      -3.230171423
         153,      -6.329060186,      -6.168809328,      -5.752050051,      -6.972299748,      -3.234397255
         154,      -6.325057542,       -6.16197133,        -5.7452943,      -6.997934934,      -3.251391712
         155,      -6.335614875,      -6.180540711,      -5.759650938,      -7.005965286,       -3.25568733
         156,       -6.31821582,      -6.159800563,       -5.73909657,      -7.023061086,      -3.268545331
         157,      -6.333710863,      -6.176872233,      -5.758082137,      -7.032391462,      -3.275354414
         158,      -6.322644831,        -6.1613182,      -5.743313947,      -7.048679341,      -3.288120479
         159,      -6.336246098,      -6.180703879,      -5.760087698,      -7.051535686,      -3.290540114
         160,      -6.328840373,      -6.166642859,       -5.74948494,       -7.03703699,      -3.281280455
         161,      -6.343780562,      -6.189365325,      -5.769119601,      -7.003389536,      -3.256299325
         162,      -6.326114782,       -6.16989651,      -5.749353425,      -6.958664141,      -3.226972071
         163,      -6.329810613,      -6.179423673,      -5.755788214,      -6.934914042,      -3.211812573
         164,      -6.305046781,      -6.145237666,       -5.72689226,      -6.929844256,      -3.211774066
         165,      -6.296785128,      -6.140855369,      -5.721785594,      -6.936260702,      -3.219725841
         166,      -6.263843747,      -6.103587282,      -5.685529858,      -6.959159279,      -3.234491035
         167,      -6.260320326,      -6.107189354,      -5.681783945,      -6.968487209,      -3.238149507
         168,      -6.245239168,      -6.089853329,      -5.662253412,      -6.988944776,      -3.253323208
         169,       -6.25168822,      -6.103737078,      -5.670130735,       -7.00067092,      -3.261251862
         170,      -6.244984366,      -6.092081319,      -5.659475395,      -7.019749125,      -3.278963559
         171,      -6.254934846,      -6.108387985,      -5.670884571,      -7.034648728,      -3.288605407
         172,      -6.257916318,      -6.104948923,      -5.671512974,      -7.049521604,      -3.305823892
         173,      -6.273993659,      -6.123430908,      -5.692453819,       -7.06037918,      -3.314889906
         174,      -6.263533553,      -6.110644222,      -5.680768062,      -7.027007161,      -3.294627311
         175,      -6.255613739,      -6.107687218,      -5.676855797,      -6.991071853,      -3.268903194
         176,       -6.25071805,      -6.099708635,      -5.670208355,      -6.957226643,      -3.248516381
         177,      -6.255920519,       -6.11175345,      -5.679197703,       -6.94477181,      -3.249257525
         178,      -6.240030744,      -6.090381984,      -5.660283554,      -6.954551818,      -3.264391724
         179,      -6.245901027,      -6.103189872,      -5.667057592,      -6.967924432,      -3.281291409
         180,      -6.222622659,      -6.082997686,       -5.64148277,      -6.999791411,      -3.309050846
         181,      -6.226419061,       -6.09392303,      -5.647919408,      -7.013554721,       -3.32141852
         182,      -6.212877971,      -6.071999996,      -5.630916215,      -7.045492516,      -3.346212764
         183,      -6.211136639,      -6.071204791,      -5.629123013,      -7.057439541,      -3.356232417
         184,      -6.187906409,      -6.041913305,      -5.600772865,       -7.07814195,      -3.370741003
         185,      -6.200055966,       -6.05882567,      -5.614543808,      -7.088021142,      -3.380165528
         186,      -6.209844224,      -6.060949268,      -5.620330533,      -7.099588824,      -3.389048221
         187,      -6.237801622,      -6.093234736,       -5.64887705,      -7.100109011,        -3.3902948
         188,      -6.246902301,      -6.096548583,      -5.655611409,      -7.094550197,       -3.38567551
         189,      -6.276609712,      -6.127561939,      -5.691196723,      -7.059257108,      -3.363038393
         190,      -6.272662449,      -6.118604003,      -5.687719487,      -7.020952396,      -3.335505462
         191,      -6.277546321,      -6.128143007,      -5.697007873,        -6.9971754,      -3.329162266
         192,      -6.275033392,      -6.117746815,      -5.691938062,      -6.995851882,         -3.332143
         193,      -6.288484888,      -6.138685956,      -5.708418665,      -6.997119878,      -3.339599995
         194,      -6.282367175,      -6.131532606,      -5.699426522,       -7.03299698,      -3.369945592
         195,      -6.292863077,      -6.152298815,      -5.710925313,      -7.049306499,      -3.383718061
         196,      -6.288555215,      -6.145670087,      -5.704881982,      -7.086547972,      -3.408959314
         197,      -6.291600649,      -6.153563393,      -5.710844394,      -7.099932055,      -3.419840409
         198,      -6.270768426,      -6.127029979,      -5.686923948,      -7.128556596,      -3.440357404
         199,      -6.264129142,        -6.1207996,      -5.681577923,      -7.135449415,      -3.445113708
         200,      -6.240143986,      -6.088878231,      -5.652798682,      -7.153213883,      -3.455601511
         201,      -6.251776049,      -6.103982266,      -5.665601042,      -7.160896509,      -3.460865793
         202,      -6.252417161,      -6.101795243,      -5.662607794,      -7.180145425,      -3.479990659
         203,      -6.269501056,      -6.125793093,      -5.681007276,      -7.180795429,      -3.482896324
         204,      -6.263348617,      -6.117702299,      -5.673332095,      -7.192822111,      -3.515900474
         205,      -6.273429792,      -6.131445031,      -5.687901443,      -7.178324818,      -3.511127537
         206,      -6.273872344,      -6.121709245,      -5.687030599,       -7.15697787,      -3.526129962
         207,        -6.2782512,      -6.126903698,      -5.694464063,      -7.135715889,      -3.533592391
         208,      -6.271621645,      -6.117078165,      -5.686807744,      -7.145363123,      -3.568053029
         209,      -6.284355256,      -6.138655821,      -5.702099223,      -7.144382443,      -3.578734372
         210,      -6.279708716,      -6.133534511,      -5.695996581,      -7.188865149,      -3.630608893
         211,      -6.297080746,      -6.159485957,      -5.713674841,      -7.207262846,      -3.652147589
         212,      -6.298180587,       -6.15860779,      -5.712577059,       -7.27396434,      -3.668347005
         213,      -6.317448643,      -6.182232712,       -5.73526329,      -7.309479722,       -3.66006502
         214,       -6.31423256,      -6.175124983,      -5.730611114,      -7.402887325,      -3.593563406
         215,      -6.322353033,        -6.1840441,       -5.73985678,      -7.448770015,      -3.533786947
         216,      -6.299259713,       -6.15261863,        -5.7145568,      -7.500206247,      -3.407044503
         217,      -6.298055183,      -6.154233625,      -5.714666139,      -7.478942968,      -3.319136679
         218,       -6.28978873,      -6.144476615,      -5.702387092,      -7.345171416,       -3.18020538
         219,       -6.30796265,      -6.169767091,      -5.720539146,      -7.209902813,      -3.078258005
         220,      -6.303136603,      -6.164446464,      -5.712905187,      -6.980013727,      -2.918861976
         221,      -6.306774677,      -6.179878815,      -5.719380176,      -6.824367245,      -2.804341436
         222,      -6.297737881,      -6.168572026,      -5.707041604,      -7.090553389,      -2.913043995
         223,      -6.307831412,      -6.178653296,      -5.721048383,      -7.151853168,       -2.88017694
         224,      -6.287036226,       -6.15512203,      -5.700279514,      -7.003657055,      -2.760765047
         225,      -6.266971057,      -6.134554206,      -5.683402139,      -6.839911499,      -2.655474086
         226,      -6.261282613,      -6.127535476,      -5.682236162,      -6.958055329,      -2.755764251
         227,      -6.255650606,      -6.122048588,      -5.679778375,      -7.048968066,      -2.929885217
         228,      -6.256690461,      -6.126869615,      -5.682789534,       -7.07394155,      -3.034315272
         229,      -6.261731881,      -6.133591229,      -5.686562355,      -7.079510902,      -3.087506007
         230,      -6.263297755,      -6.135544523,      -5.688187396,      -7.077298827,      -3.099919695
         231,      -6.257200747,      -6.127514558,      -5.682093703,      -7.068982639,      -3.097195384
         232,      -6.239807267,      -6.107772613,      -5.665091019,      -7.055251289,      -3.092345886
         233,      -6.216577973,      -6.077833978,        -5.6398923,      -7.052671319,      -3.094383373
         234,       -6.19214242,       -6.04682889,       -5.61379297,      -7.051765394,      -3.103986665
         235,      -6.185638449,      -6.039121396,      -5.605262734,       -7.05604289,      -3.118785449
         236,      -6.187181255,      -6.043243698,      -5.604541217,      -7.068717696,      -3.140834665
         237,      -6.197665395,       -6.05411376,      -5.612566754,      -7.089010814,      -3.160584572
         238,      -6.202880827,      -6.060709013,      -5.618265091,      -7.107914658,      -3.182298572
         239,      -6.228490998,      -6.079666557,      -5.645820475,      -7.127135688,       -3.20192039
         240,      -6.241087944,      -6.088909212,      -5.660445622,      -7.149679346,      -3.214704575
         241,      -6.264443158,      -6.113592858,       -5.68740942,      -7.171790047,      -3.200403261
         242,      -6.276490417,      -6.124353912,      -5.702366081,       -7.18353307,      -3.150713296
         243,      -6.293725223,      -6.137252933,      -5.719691323,      -7.173157058,      -3.060122157
         244,      -6.321616943,      -6.156856885,      -5.744038839,      -7.111744256,      -2.927986944
         245,      -6.358138962,      -6.180227188,       -5.77680578,      -6.963573494,      -2.755916782
         246,      -6.403928431,      -6.210576533,      -5.824377889,      -6.913825525,      -2.696207218
         247,      -6.446449603,      -6.234979797,      -5.869369695,       -7.02355797,       -2.78245764
         248,      -6.487625569,        -6.2625383,      -5.913215285,      -7.167410521,      -2.926440961
         249,      -6.522263176,      -6.289203442,      -5.950818085,      -7.251184725,      -2.989759536
         250,      -6.493341418,       -6.25793352,      -5.919811816,      -7.318780907,      -2.900934689
         251,      -6.512252518,      -6.291250733,      -5.949374009,      -7.305912516,      -2.724753268
         252,      -6.470962529,      -6.254789887,      -5.903799355,      -7.215492708,      -2.614910809
         253,      -6.481663527,      -6.276579007,      -5.916049739,      -7.229102955,      -2.760068125
         254,      -6.485782749,      -6.284842861,      -5.920493429,      -7.215394358,      -2.835561753
         255,      -6.496159489,      -6.292540216,       -5.92999801,      -7.201525073,      -2.964834893
         256,      -6.526835558,      -6.315890678,      -5.957964854,      -7.208804858,       -3.09435795
         257,      -6.579820147,      -6.343860077,      -5.999072975,      -7.196521162,      -3.220593453
         258,      -6.646841894,      -6.403229148,      -6.068931533,      -7.214464425,      -3.236178994
         259,      -6.685650105,      -6.432543536,      -6.107474899,      -7.209478416,      -3.275494734
         260,      -6.732882955,      -6.481172544,      -6.161892754,      -7.218837675,      -3.245630305
         261,      -6.746898701,      -6.494263793,      -6.176189895,      -7.251073224,      -3.216943321
         262,      -6.778422049,      -6.526323739,      -6.216876522,      -7.273809845,      -3.157645381
         263,      -6.745600602,      -6.496717558,      -6.179588923,      -7.327802555,      -3.057877193
         264,      -6.751865662,      -6.517974775,      -6.192714569,      -7.327619837,       -2.93021225
         265,       -6.69192911,      -6.474730773,      -6.127687252,      -7.232748596,      -2.688208262
         266,      -6.662878439,      -6.469881474,      -6.099202331,      -7.097680261,      -2.610474659
         267,      -6.605538575,      -6.423187137,      -6.034384574,      -7.191186207,      -2.688630412
         268,      -6.584870937,      -6.420046875,        -6.0149765,      -7.209381706,      -2.928067798
         269,      -6.546846231,      -6.383394776,      -5.969402272,      -7.236811663,      -3.140193622
         270,      -6.551387757,      -6.388116725,      -5.976643958,      -7.237472615,      -3.174416733
         271,      -6.540534935,      -6.374504146,      -5.962235642,      -7.236386121,      -3.213111711
         272,      -6.558170728,      -6.390646113,      -5.983606723,      -7.232127494,      -3.154014224
         273,       -6.56851885,      -6.380867462,      -5.987642607,      -7.236039463,      -3.124758656
         274,      -6.606789674,      -6.405854986,      -6.031755902,      -7.230515308,      -3.074000063
         275,       -6.62119833,      -6.395215208,       -6.04442444,      -7.229176576,      -3.000266847
         276,      -6.657998537,      -6.418508929,      -6.088749591,      -7.184769738,      -3.009964717
         277,      -6.654262622,      -6.388841612,      -6.086785098,      -7.171340753,      -2.996957544
         278,      -6.664292052,      -6.402311709,      -6.104900184,      -7.148051688,      -3.002244388
         279,      -6.629484024,      -6.357086863,      -6.069574134,      -7.154723666,      -3.025088615
         280,      -6.622160792,      -6.366817274,      -6.068120214,      -7.157059647,      -3.024425536
         281,      -6.574087235,      -6.317189412,      -6.021414446,      -7.174612105,      -3.042320381
         282,       -6.55036657,       -6.31206459,      -6.002000761,      -7.167598355,      -3.058508947
         283,      -6.481103854,      -6.247747026,      -5.931106482,      -7.179572292,      -3.088645322
         284,      -6.450616115,      -6.234306102,      -5.907587221,      -7.180017074,      -3.097014545
         285,      -6.352777606,      -6.136679315,      -5.803756921,      -7.184169487,      -3.140196325
         286,      -6.324021745,      -6.125651865,      -5.782037666,      -7.193846271,      -3.145601307
         287,      -6.281338104,      -6.086743456,      -5.736832449,      -7.199043492,      -3.151209867
         288,      -6.253464831,      -6.060110993,      -5.702881219,      -7.200098075,      -3.163570903
         289,      -6.237463963,      -6.046424427,      -5.681915911,      -7.202342979,      -3.178038065
         290,      -6.224862693,      -6.036997883,      -5.667655147,      -7.206715187,      -3.194014546
         291,      -6.214160682,      -6.028146139,      -5.657235258,      -7.214127987,      -3.208207279
         292,      -6.206658907,      -6.021645257,      -5.650880234,      -7.217692523,       -3.22630637
         293,      -6.203785721,      -6.018506374,      -5.648262113,      -7.222462107,      -3.235039466
         294,      -6.193825855,      -6.006769964,      -5.638160908,      -7.224404612,      -3.242160059
         295,      -6.189033098,      -6.002126811,      -5.632658909,      -7.222743403,      -3.249473211
         296,      -6.190064061,      -6.003017507,      -5.632191928,      -7.214558852,      -3.262079298
         297,      -6.192949143,      -6.004378083,      -5.633635183,       -7.21096769,       -3.26984912
         298,      -6.185221904,      -5.994284857,      -5.625884977,      -7.206520437,      -3.276828186
         299,      -6.180145758,      -5.990544202,      -5.620658255,      -7.201480522,      -3.285047722
         300,      -6.183925591,      -5.994827281,      -5.623138244,      -7.195531631,      -3.297770304
         301,      -6.192598204,      -6.003258255,      -5.630537046,      -7.194600487,      -3.309948076
         302,      -6.190825232,      -5.999059623,      -5.628357451,      -7.196366514,      -3.321069482
         303,      -6.190281511,      -5.999906906,      -5.627776245,       -7.19739041,      -3.333853403
         304,       -6.19199037,      -6.005720605,      -5.628865988,      -7.198291021,       -3.35202665
